Temperature,PH
0.9761953272001644,0.14137001275277328
0.22105659337164307,0.7419438877755695
0.6414781281143282,0.44380761523047596
0.1051827089996058,0.7317678835933208
0.2520044657385452,0.718489152217515
0.23989101164097804,0.7315831663326762
0.2047295434787253,0.729959919839736
0.8430297279531795,0.27402805611223613
0.11744320795646668,0.8135871743487044
0.48097739657767824,0.36388777555109897
0.4310341171730856,0.6757314629258602
0.9006852567015982,0.22689378757515755
0.717690464578782,0.4563326653306916
0.20362163652170118,0.7575551102204514
0.09866203006721608,0.7684769539078573
0.5310081423209827,0.4440280561122236
0.341509150431043,0.5996079114751467
0.9119823583045312,0.23085649559991595
0.4424630520981343,0.5803607214429221
0.8402891160068657,0.22701402805611792
0.8488899726468884,0.26575150300603667
0.47345529144844023,0.496492985971976
0.8304345751786413,0.2902805611222732
0.5637205529992972,0.5661322645290667
0.4977126227179234,0.32789579158317395
0.5785961687208394,0.5010734512503419
0.4775953648141471,0.5566933867735457
0.5042142872288564,0.302625250500995
0.4190609472516118,0.5540509590610014
0.7453589830580358,0.12627254509020247
0.9229781265997588,0.2228777555110284
0.8492981488942091,0.3189979959919995
0.9017779521214515,0.19446893787579
0.4017328937045419,0.5759318637274546
0.09802061024999897,0.8816833667335118
0.9730921736180289,0.13970850792495781
0.8331751871249551,0.2732064128256795
0.4890534551854284,0.5025651302605496
0.34464652997179934,0.731062124248524
0.8979877441105999,0.28488977955911565
0.5424079217997917,0.4223046092184646
0.8260029473505652,0.2758517034068362
0.7343090689340752,0.19322645290581875
0.1265637921163667,0.828839497176169
0.9239944021543176,0.3119438877755414
0.9457735204936233,0.17224448897796663
0.13189923877780307,0.8188777555110249
0.10956616695999233,0.8897394789579636
0.1824877408839125,0.5231007469484368
0.9190671317402088,0.20159956276189916
0.14458185789105316,0.8581763527054562
0.5171884608044757,0.6049098196392819
0.7587121774347432,0.3739679358717751
0.8902907063039374,0.23655310621246883
0.09073174869065737,0.8496793587174665
0.13079133182078562,0.8337555110220904
0.32644972863539556,0.7969905027446345
0.39123693305909346,0.7847695390781979
0.8799696783359132,0.2330460921843951
0.567598227348868,0.3760521042084264
0.5604259875744781,0.5239278557114275
0.6500498293081114,0.5313226452905866
0.8423883081359551,0.27773982748108494
0.3981759292635867,0.6215631262525108
0.4944472127393369,0.5260521042084321
0.18510792816098176,0.5664328657314641
0.06434606984585156,0.8743486973948364
0.4815313500561904,0.4382765531062276
0.589056635779565,0.3038076152304896
0.28831820784122564,0.7591382765531236
0.9927759027125378,0.12705236560078959
0.6954448590996762,0.14444889779558423
0.502260872330951,0.5909018036072169
0.928017853735073,0.1489178356713481
0.07084773435677749,0.9623246492986084
0.9210788575305864,0.7578356713427183
0.07422976612031573,0.9185170340681665
0.060789105404889465,0.876813627254549
0.14478594601471717,0.8189779559118691
0.10635906787387839,0.7859118236472895
0.8900574627340341,0.26066132264528363
0.8617475244375628,0.2031062124248777
0.8702900701851057,0.24300601202405403
0.0821017366044019,0.9987575150300785
0.038718432603214836,0.9378866824558401
0.015073365704715957,0.9384368737475413
0.9252189308962864,0.6708617234469045
0.6267254723182281,0.49681362725451095
0.5674524501176836,0.4337675350701602
0.8383357011089674,0.29629258517037016
0.9407296282945627,0.16174348697396823
0.563924641122961,0.572104208416853
0.5151475795678653,0.30887775551106245
0.21942388838235338,0.8008817635270944
0.049272704141135604,0.9307414829659777
0.09979909247047303,0.7574749498997875
0.9633625847022496,0.14466075007157286
0.4191386951082441,0.5734869739479151
0.9059879985581283,0.18742055539652824
0.9034398125569809,0.306833667334665
0.4064852314412335,0.4515030060120395
0.04816986769650633,0.9456913827655669
0.4761375925022815,0.47601202404809584
0.8403258772216908,0.2655484882809205
0.7122383961323937,0.45198396793588813
0.6453849579101387,0.0
0.06315069655011518,0.8405410821643571
0.3657259176014085,0.6199599198396939
0.7342507580416029,0.16747494989979117
0.07478371959882057,0.8624013243879247
0.5742456690909856,0.28589178356715905
0.1151348571913251,0.9561723446894277
0.09732087954030222,0.8740080160320716
0.4609767604588535,0.4638677354709415
0.9527416721443562,0.20470941883768035
0.3269783295519608,0.8054308617234724
0.5540409448484971,0.7182865731463153
0.5133690973473841,0.34745490981966753
0.6530819957168013,0.4123847695391092
0.34377186658467873,0.5791583166333041
0.9252480863425263,0.6008416833667596
0.258521341786649,0.7532264529058637
0.08758296049702263,0.9099398797595626
0.6170458641674279,0.4831262525050235
0.07277199380844301,0.8733466933867859
0.8390937427111365,0.25038076152304
0.042042153474273425,0.9623847695390921
0.036396137929004535,0.9279376143591662
0.8521262271792347,0.30256513026051124
0.08073143063124166,0.8376152304609619
0.21811189330167213,0.7408016032064353
0.7328804520684427,0.38965931863730674
0.4780326965077075,0.5858717434869973
0.005831089247476107,0.954048096192416
0.8438460804478276,0.280460921843698
0.46362990606645527,0.5538276553106343
0.08501221071574494,0.8592646161889377
0.5709511036661665,0.5038076152304782
0.0799315573018593,0.8994144811362332
0.8669955047602871,0.2831663326653384
0.8987166302665288,0.22559118236475229
0.6468135747757646,0.03302605210417653
0.5275386442187395,0.36326653306616663
0.5807473336019184,0.6669739478958192
0.07705784440533447,0.8659828748406042
0.49721698013189064,0.5341482965931874
0.48669186404020226,0.586533066132283
0.17914120270710443,0.5375220005228272
0.09064428235194533,0.9931062124248697
0.21306800110260493,0.6986172344689834
0.29280814656178067,0.6993077063217683
0.07732024342147081,0.8833266533066748
0.11662178494943021,0.8669809183585073
0.0072013952206294585,0.992725450901851
0.9133526642776844,0.206833667334692
0.06635779563622912,0.9257887202977955
0.5710677254511114,0.4914829659318727
0.8834683318843959,0.260189469848811
0.6366674794851646,0.49899799599199923
0.5992610419626376,0.519859719438891
0.8218628739848584,0.27359081799964
0.07780194209843483,0.8089518166768528
0.059426405200321275,0.9313043478260994
0.46838224380314,0.3618236472946137
0.2811751235130755,0.6852905811623344
0.12064523653018555,0.7603406813627487
0.70836072178283,0.45352705410821414
0.6620618731579047,0.41595190380766667
0.10116939844363348,0.8862324649298898
0.4366028074044257,0.4621002004008048
0.11056759315684062,0.8183457824740827
0.1949003552124411,0.5674720870312484
0.9136468692351676,0.1707961377299938
0.9657100146307303,0.14604408817636028
0.1284259377912671,0.6004700309710671
0.12875045058416834,0.8958717434870209
0.4136256652742696,0.6323046092184725
0.07201395220627416,0.8581763527054562
0.8265277453828377,0.3067134268537046
0.9516629206335718,0.14641282565132485
0.7189733042132231,0.41653306613229546
0.8850718814274461,0.23573146292585534
0.05705720828650995,0.9542084168336871
0.5681230253811405,0.4664529058116216
0.749499056423736,0.2089979959920072
0.8564412332223661,0.28226452905812494
0.8420675982273469,0.3156713426853628
0.10367676682004379,0.853947895791606
0.0866791416636623,0.8583967935872039
0.2984059922393534,0.8035671342685617
0.07160577595895345,0.9034669338677475
0.6326731833506487,0.13857715430862072
0.5009488772502702,0.307434869739474
0.1278174763045754,0.944689378757559
0.46301764169547077,0.4386773547094194
0.10867029961196661,0.8488868646384091
0.7060574415300764,0.4357915831663348
0.043033438646338906,0.9390672253598566
0.5064592565891306,0.2239879759518999
0.9116616483959155,0.23172344689380964
0.9610750592558475,0.14108580797960002
0.4655833209643536,0.5581362725450987
0.2204734844468983,0.7559118236473381
0.2928930776442955,0.686996601899466
0.35152721528381337,0.719739478957969
0.11143211551917842,0.7581763527054335
0.01586056275312453,0.9974549098196661
0.1192749305570322,0.8608817635270967
0.5867242000805719,0.4148897795591324
0.06271336485655499,0.7923647294589244
0.9438784164881973,0.17621242484970878
0.17336358431755272,0.5709533352419598
0.8231748690655394,0.32454909819642097
0.1925882015630067,0.544000728730218
0.5385885583427004,0.23404809619238875
0.10676724412120597,0.7928857715431263
0.8875792498038633,0.252284569138304
0.8392686753885603,0.30010020040079155
0.5031938466105441,0.31747494989979685
0.06758232437819811,0.9726452905812124
0.8407556031466656,0.31523046092186746
0.10031501710606472,0.82008016032065
0.007172239774389855,0.965651302605238
0.11752560378279076,0.8310821643286701
0.9476219757850739,0.18367935871744123
0.8758879158626784,0.22794315904536688
0.06621201840503765,0.7585771543086253
0.8389479654799519,0.31250501002005393
0.5533412141388006,0.42026052104211686
0.8275481860011429,0.25621242484969287
0.6606624117385116,0.4730731027271844
0.28957189202943434,0.7158790307888623
0.10740866393842308,0.86252505010021
0.48884936706176463,0.5423046092184691
0.277180827378553,0.7650300601202673
0.544448803036409,0.4488376753506955
0.1760114289349266,0.8278356713426973
0.9936176077691261,0.12145624582500147
0.28169992154534795,0.7052104208417092
0.636317614130316,0.46739478957918834
0.8853634358898219,0.23803607214426847
0.4332042964756282,0.7581371438529558
0.007988592269038142,0.9678356713427263
0.11469752549776469,0.8796793587174605
0.2907089544326913,0.7255110220441452
0.058385106337867754,0.8603206412825912
0.9153060791755898,0.1777555110220348
0.2992515001802345,0.8053707414829958
