Date,Temperature,Oxygen,PH
2012-08-07,26.8308333333333,202.36375,
2012-08-08,26.9870833333333,201.183333333333,
2012-08-09,26.8875,200.882083333333,
2012-08-10,26.9625,201.099166666667,
2012-08-11,27.21,200.264583333333,
2012-08-12,27.4620833333333,200.312083333333,
2012-08-13,27.4516666666667,200.727083333333,
2012-08-14,27.3933333333333,201.087083333333,
2012-08-15,27.3770833333333,200.8125,
2012-08-16,27.4416666666667,200.407083333333,
2012-08-17,27.6454166666667,199.62375,
2012-08-18,27.7375,199.470416666667,
2012-08-19,27.6666666666667,199.669166666667,
2012-08-20,27.8541666666667,199.2,
2012-08-21,28.0925,198.37375,
2012-08-22,28.2970833333333,198.34125,
2012-08-23,28.2166666666667,198.1225,
2012-08-24,28.1416666666667,197.500416666667,
2012-08-25,28.4429166666667,197.000416666667,
2012-08-26,28.1725,197.59125,
2012-08-27,27.8166666666667,198.071666666667,
2012-08-28,27.82375,198.167916666667,
2012-08-29,27.91875,197.948333333333,
2012-08-30,28.1016666666667,198.25625,
2012-08-31,27.6733333333333,198.667916666667,
2012-09-01,27.17875,198.571666666667,
2012-09-02,26.935,198.99625,
2012-09-03,26.675,196.655,
2012-09-04,,201.00375,
2012-09-05,26.6725,199.47,
2012-09-06,26.52875,200.7925,
2012-09-07,26.4716666666667,202.395416666667,
2012-09-08,26.5416666666667,201.560416666667,
2012-09-09,26.5766666666667,201.947083333333,
2012-09-10,26.4466666666667,202.414166666667,
2012-09-11,26.4808333333333,202.733333333333,
2012-09-12,26.5170833333333,203.17,
2012-09-13,26.2866666666667,203.689583333333,
2012-09-14,26.135,204.831666666667,
2012-09-15,25.9495833333333,204.486666666667,
2012-09-16,26.1820833333333,200.04625,
2012-09-17,26.1675,205.07625,
2012-09-18,25.9416666666667,205.019583333333,
2012-09-19,25.7354166666667,205.88375,
2012-09-20,25.6929166666667,206.352916666667,
2012-09-21,25.6625,204.84,
2012-09-22,25.6233333333333,203.67125,
2012-09-23,25.68,203.652916666667,
2012-09-24,25.5541666666667,202.170416666667,
2012-09-25,25.405,200.29875,
2012-09-26,24.9725,205.505416666667,
2012-09-27,24.7620833333333,204.23625,
2012-09-28,24.4591666666667,206.64875,
2012-09-29,24.33625,203.305,
2012-09-30,24.1633333333333,200.034166666667,
2012-10-01,24.0516666666667,203.152916666667,
2012-10-02,23.9820833333333,206.135,
2012-10-03,24.0404166666667,209.009166666667,
2012-10-04,23.99375,209.15,
2012-10-05,23.8708333333333,210.9925,
2012-10-06,23.6620833333333,214.900833333333,
2012-10-07,23.6583333333333,214.142916666667,
2012-10-08,23.77875,213.8025,
2012-10-09,23.91875,212.730833333333,
2012-10-10,23.9791666666667,213.93125,
2012-10-11,23.8816666666667,214.296666666667,
2012-10-12,23.79375,213.534166666667,
2012-10-13,23.545,211.871666666667,
2012-10-14,23.34625,214.675,
2012-10-15,23.1954166666667,213.245416666667,
2012-10-16,23.0245833333333,215.09875,
2012-10-17,22.9695833333333,215.702083333333,
2012-10-18,22.8604166666667,217.345416666667,
2012-10-19,22.74875,217.69125,
2012-10-20,22.775,216.83875,
2012-10-21,22.7175,216.446666666667,
2012-10-22,22.61,215.457916666667,
2012-10-23,22.4966666666667,212.705833333333,
2012-10-24,22.31375,216.644166666667,
2012-10-25,22.1508333333333,218.384166666667,
2012-10-26,22.2041666666667,218.65375,
2012-10-27,22.0275,215.76625,
2012-10-28,20.6116666666667,225.19125,
2012-10-29,19.7008333333333,233.62875,
2012-10-30,20.0404166666667,230.94,
2012-10-31,20.3091666666667,227.718333333333,
2012-11-01,20.02125,226.435,
2012-11-02,19.7570833333333,227.058333333333,
2012-11-03,19.5933333333333,229.362083333333,
2012-11-04,19.3904166666667,232.248333333333,
2012-11-05,19.2108333333333,231.927916666667,
2012-11-06,19.0716666666667,233.28125,
2012-11-07,18.875,233.742083333333,
2012-11-08,18.9091666666667,234.283333333333,
2012-11-09,18.9370833333333,234.430833333333,
2012-11-10,18.9308333333333,233.410416666667,
2012-11-11,18.8679166666667,232.550833333333,
2012-11-12,18.7070833333333,233.018333333333,
2012-11-13,18.3995833333333,234.1875,
2012-11-14,18.2979166666667,234.109166666667,
2012-11-15,18.6579166666667,233.552083333333,
2012-11-16,18.7191666666667,234.775833333333,
2012-11-17,18.7608333333333,234.429583333333,
2012-11-18,18.745,234.35875,
2012-11-19,18.6541666666667,234.623333333333,
2012-11-20,18.6045833333333,235.090416666667,
2012-11-21,18.5354166666667,236.7575,
2012-11-22,18.5033333333333,236.110416666667,
2012-11-23,18.6325,235.18,
2012-11-24,18.67625,235.609166666667,
2012-11-25,18.8091666666667,234.890416666667,
2012-11-26,18.7458333333333,235.210416666667,
2012-11-27,18.6191666666667,235.449583333333,
2012-11-28,18.3241666666667,234.846666666667,
2012-11-29,17.9129166666667,238.277916666667,
2012-11-30,17.5520833333333,237.778333333333,
2012-12-01,17.10375,237.695,
2012-12-02,16.9725,237.771666666667,
2012-12-03,16.7733333333333,239.093333333333,
2012-12-04,16.665,240.229166666667,
2012-12-05,16.6433333333333,240.107083333333,
2012-12-06,16.5225,241.647916666667,
2012-12-07,16.3679166666667,242.341666666667,
2012-12-08,16.35875,244.57875,
2012-12-09,16.21625,244.618333333333,
2012-12-10,16.2633333333333,245.433333333333,
2012-12-11,16.1670833333333,244.67625,
2012-12-12,16.1304166666667,244.810833333333,
2012-12-13,16.205,245.376666666667,
2012-12-14,16.1445833333333,244.991666666667,
2012-12-15,16.0820833333333,247.21125,
2012-12-16,16.085,247.3325,
2012-12-17,16.0625,246.30625,
2012-12-18,,247.775416666667,
2012-12-19,,247.475454545455,
2012-12-20,,249.385,
2012-12-21,,248.847083333333,
2012-12-22,,247.774583333333,
2012-12-23,,247.345,
2012-12-24,,247.75652173913,
2012-12-25,,247.267916666667,
2012-12-26,,248.62875,
2012-12-27,,247.601666666667,
2012-12-28,,247.64625,
2012-12-29,,247.685,
2012-12-30,,248.539166666667,
2012-12-31,,248.1225,
2013-01-01,15.89375,249.59125,
2013-01-02,15.7941666666667,249.500833333333,
2013-01-03,15.77875,250.149583333333,
2013-01-04,15.7429166666667,250.3925,
2013-01-05,15.6275,251.642916666667,
2013-01-06,15.53125,251.5925,
2013-01-07,15.4733333333333,251.971666666667,
2013-01-08,15.4366666666667,252.104583333333,
2013-01-09,15.4475,251.944166666667,
2013-01-10,15.465,252.163333333333,
2013-01-11,15.28875,252.64375,
2013-01-12,15.2358333333333,252.86875,
2013-01-13,15.1383333333333,253.933333333333,
2013-01-14,15.1129166666667,252.83,
2013-01-15,14.9366666666667,253.22125,
2013-01-16,14.86625,252.841666666667,
2013-01-17,14.7279166666667,251.67375,
2013-01-18,14.51875,251.297083333333,
2013-01-19,14.50875,250.848333333333,
2013-01-20,14.3825,250.0925,
2013-01-21,14.3154166666667,250.560416666667,
2013-01-22,14.26,253.335833333333,
2013-01-23,14.0795833333333,255.017083333333,
2013-01-24,13.9554166666667,255.46625,
2013-01-25,13.77875,254.824166666667,
2013-01-26,13.6383333333333,256.115,
2013-01-27,13.6183333333333,254.029583333333,
2013-01-28,13.5375,257.52625,
2013-01-29,13.97625,259.81875,
2013-01-30,14.1554166666667,260.337916666667,
2013-01-31,14.43,259.785416666667,
2013-02-01,14.3883333333333,260.971666666667,
2013-02-02,14.1658333333333,262.0175,
2013-02-03,13.8116666666667,258.732083333333,
2013-02-04,13.5866666666667,262.6025,
2013-02-05,13.5995833333333,264.000833333333,
2013-02-06,13.6466666666667,262.877916666667,
2013-02-07,13.37625,266.169166666667,
2013-02-08,13.4095833333333,264.1675,
2013-02-09,13.356,264.394,
2013-02-10,,,
2013-02-11,13.5142857142857,265.881428571429,
2013-02-12,13.2679166666667,267.291666666667,
2013-02-13,13.19,267.25375,
2013-02-14,13.22,268.55625,
2013-02-15,13.5304166666667,264.834583333333,
2013-02-16,13.7145833333333,265.135833333333,
2013-02-17,13.7420833333333,265.052916666667,
2013-02-18,13.82,265.226666666667,
2013-02-19,13.75875,267.195833333333,
2013-02-20,13.7854166666667,266.336666666667,
2013-02-21,13.7641666666667,267.259583333333,
2013-02-22,13.7866666666667,269.575416666667,
2013-02-23,13.665,267.548333333333,
2013-02-24,13.4708333333333,266.766666666667,
2013-02-25,13.4404166666667,265.457083333333,
2013-02-26,13.1233333333333,267.521666666667,
2013-02-27,13.1154166666667,266.969583333333,
2013-02-28,13.0558333333333,268.02875,
2013-03-01,13.2216666666667,268.457916666667,
2013-03-02,13.2979166666667,268.0225,
2013-03-03,13.4820833333333,267.17625,
2013-03-04,13.4133333333333,269.434166666667,
2013-03-05,13.4858333333333,269.652083333333,
2013-03-06,13.6095833333333,267.830416666667,
2013-03-07,13.7683333333333,267.772083333333,
2013-03-08,14.00625,267.31,
2013-03-09,13.925,268.580416666667,
2013-03-10,13.8358333333333,270.2175,
2013-03-11,13.9116666666667,269.222083333333,
2013-03-12,13.6841666666667,268.60625,
2013-03-13,13.6225,268.515416666667,
2013-03-14,13.439375,267.6575,
2013-03-15,,,
2013-03-16,13.19,266.31,
2013-03-17,13.4020833333333,267.8825,
2013-03-18,13.4616666666667,272.718333333333,
2013-03-19,13.6354166666667,274.047916666667,
2013-03-20,13.7816666666667,274.939583333333,
2013-03-21,13.8295652173913,276.865217391304,
2013-03-22,14.12,274.557777777778,
2013-03-23,14.2458333333333,,
2013-03-24,14.2172727272727,,
2013-03-25,14.1608333333333,,
2013-03-26,14.2125,,
2013-03-27,14.4295833333333,,
2013-03-28,14.52125,,
2013-03-29,14.6020833333333,,
2013-03-30,14.8345833333333,,
2013-03-31,14.2004166666667,,
2013-04-01,14.16625,,
2013-04-02,14.6333333333333,,
2013-04-03,14.9233333333333,,
2013-04-04,15.0029166666667,,
2013-04-05,15.1416666666667,,
2013-04-06,14.40625,,
2013-04-07,14.2079166666667,,
2013-04-08,14.2704166666667,,
2013-04-09,14.4379166666667,,
2013-04-10,14.7233333333333,,
2013-04-11,14.7754166666667,,
2013-04-12,15.0095833333333,,
2013-04-13,15.4275,,
2013-04-14,15.4408333333333,,
2013-04-15,15.7270833333333,,
2013-04-16,16.0479166666667,,
2013-04-17,16.5095833333333,,
2013-04-18,16.697,,
2013-04-19,,,
2013-04-20,,,
2013-04-21,,,
2013-04-22,,,
2013-04-23,,,
2013-04-24,,,
2013-04-25,,,
2013-04-26,,,
2013-04-27,,,
2013-04-28,,,
2013-04-29,,,
2013-04-30,,,
2013-05-01,,,
2013-05-02,,,
2013-05-03,,,
2013-05-04,,,
2013-05-05,,,
2013-05-06,,,
2013-05-07,,,
2013-05-08,,,
2013-05-09,,,
2013-05-10,,,
2013-05-11,,,
2013-05-12,,,
2013-05-13,,,
2013-05-14,,,
2013-05-15,,,
2013-05-16,,,
2013-05-17,,,
2013-05-18,,,
2013-05-19,,,
2013-05-20,,,
2013-05-21,,,
2013-05-22,,,
2013-05-23,,,
2013-05-24,,,
2013-05-25,,,
2013-05-26,,,
2013-05-27,17.42,,
2013-05-28,,,
2013-05-29,,,
2013-05-30,,,
2013-05-31,,,
2013-06-01,,,
2013-06-02,,,
2013-06-03,,,
2013-06-04,,,
2013-06-05,,,
2013-06-06,,,
2013-06-07,,,
2013-06-08,,,
2013-06-09,,,
2013-06-10,,,
2013-06-11,,,
2013-06-12,,,
2013-06-13,,,
2013-06-14,,,
2013-06-15,,,
2013-06-16,,,
2013-06-17,,,
2013-06-18,,,
2013-06-19,,,
2013-06-20,,,
2013-06-21,,,
2013-06-22,,,
2013-06-23,,,
2013-06-24,22.77,,
2013-06-25,,,
2013-06-26,22.49,,
2013-06-27,,,
2013-06-28,,,
2013-06-29,22.53,,
2013-06-30,,,
2013-07-01,23.34,,
2013-07-02,,,
2013-07-03,23.27,,
2013-07-04,,,
2013-07-05,,,
2013-07-06,,,
2013-07-07,,,
2013-07-08,,,
2013-07-09,,,
2013-07-10,25.61,,
2013-07-11,,,
2013-07-12,,,
2013-07-13,,,
2013-07-14,,,
2013-07-15,,,
2013-07-16,,,
2013-07-17,26.46,,
2013-07-18,,,
2013-07-19,,,
2013-07-20,,,
2013-07-21,26.47,,
2013-07-22,,,
2013-07-23,,,
2013-07-24,,,
2013-07-25,,,
2013-07-26,27.43,,
2013-07-27,,,
2013-07-28,,,
2013-07-29,,,
2013-07-30,,,
2013-07-31,27.49,,
2013-08-01,,,
2013-08-02,27.1,,
2013-08-03,,,
2013-08-04,,,
2013-08-05,,,
2013-08-06,27.44,,
2013-08-07,,,
2013-08-08,,,
2013-08-09,,,
2013-08-10,,,
2013-08-11,27.03,,
2013-08-12,,,
2013-08-13,,,
2013-08-14,,,
2013-08-15,,,
2013-08-16,,,
2013-08-17,,,
2013-08-18,27.4,,
2013-08-19,,,
2013-08-20,,,
2013-08-21,27.32,,
2013-08-22,,,
2013-08-23,27.38,,
2013-08-24,,,
2013-08-25,27.31,,
2013-08-26,,,
2013-08-27,,,
2013-08-28,,,
2013-08-29,,,
2013-08-30,,,
2013-08-31,,,
2013-09-01,,,
2013-09-02,,,
2013-09-03,,,
2013-09-04,,,
2013-09-05,,,
2013-09-06,,,
2013-09-07,,,
2013-09-08,,,
2013-09-09,,,
2013-09-10,,,
2013-09-11,,,
2013-09-12,,,
2013-09-13,,,
2013-09-14,,,
2013-09-15,,,
2013-09-16,,,
2013-09-17,,,
2013-09-18,,,
2013-09-19,,,
2013-09-20,,,
2013-09-21,,,
2013-09-22,,,
2013-09-23,,,
2013-09-24,,,
2013-09-25,,,
2013-09-26,,,
2013-09-27,,,
2013-09-28,,,
2013-09-29,,,
2013-09-30,,,
2013-10-01,25.1458823529412,,
2013-10-02,25.4916666666667,,
2013-10-03,25.1575,,
2013-10-04,25.1708333333333,,
2013-10-05,25.1408333333333,,
2013-10-06,24.9820833333333,,
2013-10-07,24.82375,,
2013-10-08,24.7120833333333,,
2013-10-09,24.5204166666667,,
2013-10-10,24.3541666666667,,
2013-10-11,24.13125,,
2013-10-12,24.1583333333333,,
2013-10-13,24.1591666666667,,
2013-10-14,24.0447826086957,,
2013-10-15,24.0008333333333,,
2013-10-16,24.01375,,
2013-10-17,24.05,,
2013-10-18,24.0633333333333,,
2013-10-19,24.1008333333333,,
2013-10-20,24.1175,,
2013-10-21,24.1554166666667,,
2013-10-22,24.0904166666667,,
2013-10-23,23.9583333333333,,
2013-10-24,23.9491666666667,,
2013-10-25,23.9704166666667,,
2013-10-26,23.8752173913043,,
2013-10-27,23.8745833333333,,
2013-10-28,23.8483333333333,,
2013-10-29,23.6479166666667,,
2013-10-30,23.1904166666667,,
2013-10-31,22.9958333333333,,
2013-11-01,22.9329166666667,,
2013-11-02,22.7491666666667,,
2013-11-03,22.60875,,
2013-11-04,22.335,,
2013-11-05,22.0995833333333,,
2013-11-06,21.3725,,
2013-11-07,21.0875,,
2013-11-08,21.475,,
2013-11-09,21.3025,,
2013-11-10,20.91625,,
2013-11-11,20.6704166666667,,
2013-11-12,20.4825,,
2013-11-13,20.5020833333333,,
2013-11-14,20.3858333333333,,
2013-11-15,20.19,,
2013-11-16,19.9070833333333,,
2013-11-17,19.8045833333333,,
2013-11-18,19.63625,,
2013-11-19,19.5104166666667,,
2013-11-20,19.1483333333333,,
2013-11-21,19.0741666666667,,
2013-11-22,18.5829166666667,,
2013-11-23,18.1508333333333,,
2013-11-24,18.0675,,
2013-11-25,17.1540909090909,,
2013-11-26,17.4666666666667,,
2013-11-27,16.6033333333333,,
2013-11-28,17.5191666666667,,
2013-11-29,17.1708333333333,,
2013-11-30,17.2745833333333,,
2013-12-01,16.92,,
2013-12-02,11.024,,
2013-12-03,,,
2013-12-04,,,
2013-12-05,,,
2013-12-06,,,
2013-12-07,,,
2013-12-08,,,
2013-12-09,,,
2013-12-10,,,
2013-12-11,,,
2013-12-12,,,
2013-12-13,,,
2013-12-14,,,
2013-12-15,,,
2013-12-16,,,
2013-12-17,,,
2013-12-18,,,
2013-12-19,,,
2013-12-20,,,
2013-12-21,,,
2013-12-22,,,
2013-12-23,,,
2013-12-24,,,
2013-12-25,,,
2013-12-26,,,
2013-12-27,,,
2013-12-28,,,
2013-12-29,,,
2013-12-30,,,
2013-12-31,,,
2014-01-01,,,
2014-01-02,,,
2014-01-03,,,
2014-01-04,,,
2014-01-05,,,
2014-01-06,,,
2014-01-07,,,
2014-01-08,,,
2014-01-09,,,
2014-01-10,,,
2014-01-11,,,
2014-01-12,,,
2014-01-13,,,
2014-01-14,,,
2014-01-15,,,
2014-01-16,,,
2014-01-17,,,
2014-01-18,,,
2014-01-19,,,
2014-01-20,,,
2014-01-21,,,
2014-01-22,,,
2014-01-23,,,
2014-01-24,,,
2014-01-25,,,
2014-01-26,,,
2014-01-27,,,
2014-01-28,,,
2014-01-29,,,
2014-01-30,,,
2014-01-31,,,
2014-02-01,,,
2014-02-02,,,
2014-02-03,,,
2014-02-04,,,
2014-02-05,,,
2014-02-06,,,
2014-02-07,,,
2014-02-08,,,
2014-02-09,,,
2014-02-10,,,
2014-02-11,,,
2014-02-12,,,
2014-02-13,,,
2014-02-14,,,
2014-02-15,,,
2014-02-16,,,
2014-02-17,,,
2014-02-18,,,
2014-02-19,,,
2014-02-20,,,
2014-02-21,,,
2014-02-22,,,
2014-02-23,,,
2014-02-24,,,
2014-02-25,,,
2014-02-26,,,
2014-02-27,,,
2014-02-28,,,
2014-03-01,,,
2014-03-02,,,
2014-03-03,,,
2014-03-04,,,
2014-03-05,,,
2014-03-06,,,
2014-03-07,,,
2014-03-08,,,
2014-03-09,,,
2014-03-10,,,
2014-03-11,,,
2014-03-12,,,
2014-03-13,,,
2014-03-14,,,
2014-03-15,,,
2014-03-16,,,
2014-03-17,,,
2014-03-18,,,
2014-03-19,,,
2014-03-20,,,
2014-03-21,,,
2014-03-22,,,
2014-03-23,,,
2014-03-24,,,
2014-03-25,,,
2014-03-26,,,
2014-03-27,,,
2014-03-28,,,
2014-03-29,,,
2014-03-30,,,
2014-03-31,,,
2014-04-01,,,
2014-04-02,,,
2014-04-03,,,
2014-04-04,,,
2014-04-05,,,
2014-04-06,,,
2014-04-07,,,
2014-04-08,,,
2014-04-09,,,
2014-04-10,,,
2014-04-11,,,
2014-04-12,,,
2014-04-13,,,
2014-04-14,,,
2014-04-15,,,
2014-04-16,,,
2014-04-17,,,
2014-04-18,,,
2014-04-19,,,
2014-04-20,,,
2014-04-21,,,
2014-04-22,,,
2014-04-23,,,
2014-04-24,,,
2014-04-25,,,
2014-04-26,,,
2014-04-27,,,
2014-04-28,,,
2014-04-29,,,
2014-04-30,,,
2014-05-01,,,
2014-05-02,,,
2014-05-03,,,
2014-05-04,,,
2014-05-05,,,
2014-05-06,,,
2014-05-07,,,
2014-05-08,,,
2014-05-09,22.63,197.8875,
2014-05-10,,,
2014-05-11,,,
2014-05-12,,,
2014-05-13,,193.81,
2014-05-14,,,
2014-05-15,,,
2014-05-16,,,
2014-05-17,,,
2014-05-18,,,
2014-05-19,,,
2014-05-20,,,
2014-05-21,,,
2014-05-22,,,
2014-05-23,,,
2014-05-24,,,
2014-05-25,,,
2014-05-26,,,
2014-05-27,,,
2014-05-28,,,
2014-05-29,,,
2014-05-30,,,
2014-05-31,,,
2014-06-01,,,
2014-06-02,,,
2014-06-03,,,
2014-06-04,,,
2014-06-05,,,
2014-06-06,,,
2014-06-07,,,
2014-06-08,,,
2014-06-09,22.4530434782609,241.846956521739,
2014-06-10,,,
2014-06-11,22.9270833333333,237.255833333333,
2014-06-12,23.2033333333333,238.041666666667,
2014-06-13,23.3045833333333,231.0725,
2014-06-14,23.2917391304348,230.57347826087,
2014-06-15,23.11375,233.51,
2014-06-16,22.86375,241.768333333333,
2014-06-17,22.7633333333333,230.87875,
2014-06-18,22.9054166666667,230.075,
2014-06-19,23.1722727272727,230.057272727273,
2014-06-20,23.3791666666667,228.948333333333,
2014-06-21,23.3491666666667,228.49,
2014-06-22,23.6229166666667,228.49,
2014-06-23,24.1833333333333,228.49,
2014-06-24,24.4566666666667,228.49,
2014-06-25,24.1375,227.408333333333,
2014-06-26,24.425,224.10375,
2014-06-27,24.7025,225.029166666667,
2014-06-28,24.8204166666667,223.49375,
2014-06-29,24.4829166666667,220.024583333333,
2014-06-30,24.6529166666667,220.878333333333,
2014-07-01,24.63,219.244782608696,
2014-07-02,24.71,221.219565217391,
2014-07-03,24.71,221.087916666667,
2014-07-04,24.8091666666667,221.999583333333,
2014-07-05,25.025,218.75875,
2014-07-06,25.1234782608696,218,
2014-07-07,25.3930434782609,219.575217391304,
2014-07-08,25.4720833333333,218.401666666667,
2014-07-09,25.0833333333333,219.704761904762,
2014-07-10,24.6517391304348,222.668260869565,
2014-07-11,24.4908695652174,222.471304347826,
2014-07-12,24.5304166666667,226.7925,
2014-07-13,24.73375,227.77125,
2014-07-14,25.0041666666667,227.367083333333,
2014-07-15,25.3313043478261,224.695652173913,
2014-07-16,25.5331818181818,220.236363636364,
2014-07-17,25.6175,219.970416666667,
2014-07-18,25.8058333333333,218.957916666667,
2014-07-19,25.8670833333333,218.2075,
2014-07-20,25.9704166666667,216.115416666667,
2014-07-21,26.2479166666667,215.1425,
2014-07-22,26.25375,216.685,
2014-07-23,26.1979166666667,218.290833333333,
2014-07-24,26.0283333333333,214.174166666667,
2014-07-25,25.9775,212.439583333333,
2014-07-26,26.12625,211.015,
2014-07-27,26.4245833333333,209.299583333333,
2014-07-28,26.5820833333333,210.33875,
2014-07-29,26.3583333333333,210.506666666667,
2014-07-30,26.2247826086957,212.857391304348,
2014-07-31,26.2954166666667,212.40125,
2014-08-01,26.4429166666667,213.97625,
2014-08-02,26.53875,214.68875,
2014-08-03,26.5241666666667,210.128333333333,
2014-08-04,26.65,208.995833333333,
2014-08-05,26.8758333333333,208.425,
2014-08-06,27.0079166666667,207.724166666667,
2014-08-07,27.2479166666667,207.9675,
2014-08-08,27.3545833333333,208.673333333333,
2014-08-09,27.2041666666667,207.429166666667,
2014-08-10,27.3333333333333,206.434583333333,
2014-08-11,27.8120833333333,207.162916666667,
2014-08-12,27.5929166666667,205.271666666667,
2014-08-13,27.4058333333333,205.539166666667,
2014-08-14,26.9591666666667,208.19625,
2014-08-15,26.7608333333333,207.3025,
2014-08-16,26.5066666666667,206.998333333333,
2014-08-17,26.4179166666667,206.918333333333,
2014-08-18,26.3925,207.764583333333,
2014-08-19,26.5958333333333,206.79375,
2014-08-20,26.7325,207.252916666667,
2014-08-21,26.7195833333333,207.284583333333,
2014-08-22,26.715,205.982083333333,
2014-08-23,26.6279166666667,206.755,
2014-08-24,26.5254166666667,207.335833333333,
2014-08-25,26.5804166666667,207.336666666667,
2014-08-26,26.9634782608696,206.330869565217,
2014-08-27,27.1254166666667,205.49875,
2014-08-28,27.1495833333333,205.59625,
2014-08-29,26.995,205.458333333333,
2014-08-30,26.9170833333333,204.9925,
2014-08-31,26.925,204.559583333333,
2014-09-01,26.97625,206.040833333333,
2014-09-02,27.0054166666667,204.806666666667,
2014-09-03,27.0525,205.467083333333,
2014-09-04,26.9525,204.98375,
2014-09-05,26.98875,205.345416666667,
2014-09-06,27.0783333333333,204.32875,
2014-09-07,27.1333333333333,204.495416666667,
2014-09-08,26.97125,204.701666666667,
2014-09-09,26.9466666666667,204.695833333333,
2014-09-10,26.9479166666667,204.435,
2014-09-11,26.88875,204.874583333333,
2014-09-12,27.1079166666667,203.89875,
2014-09-13,27.1566666666667,203.212083333333,
2014-09-14,27.13125,203.254583333333,
2014-09-15,27.2479166666667,202.901666666667,
2014-09-16,27.13125,202.208333333333,
2014-09-17,27.12625,202.529166666667,
2014-09-18,27.1504166666667,201.975416666667,
2014-09-19,27.0925,202.604583333333,
2014-09-20,27.1695833333333,201.775416666667,
2014-09-21,27.1516666666667,202.260833333333,
2014-09-22,26.975,202.569166666667,
2014-09-23,26.5833333333333,204.982916666667,
2014-09-24,26.5891666666667,204.8825,
