Time,Temperature,Salinity,Oxygen,PH
2020-12-30,15.9766,37.4507,233.997083333333,8.11282083333333
2020-12-31,15.8502333333333,37.4418416666667,231.417083333333,8.11163333333334
2021-01-01,15.695875,37.4402208333333,233.724166666667,8.10991666666667
2021-01-02,15.430525,37.4403833333333,234.837916666667,8.10989166666667
2021-01-03,15.302275,37.4750583333333,235.847083333333,8.11385833333334
2021-01-04,15.2791916666667,37.4996083333333,234.514166666667,8.11529166666667
2021-01-05,15.0267791666667,37.5102083333333,234.7425,8.11915833333333
2021-01-06,14.9311166666667,37.5450875,231.76625,8.1196625
2021-01-07,15.0978916666667,37.4829875,230.47875,8.11255
2021-01-08,14.7486708333333,37.4508291666667,230.977916666667,8.110375
2021-01-09,15.0054208333333,37.4731708333333,231.965416666667,8.11175416666667
2021-01-10,15.1482,37.4171416666667,238.790833333333,8.11100833333333
2021-01-11,14.8861708333333,37.4533041666667,238.135416666667,8.11405
2021-01-12,14.7469708333333,37.4773375,238.679166666667,8.12059583333333
2021-01-13,14.7886333333333,37.4339958333333,240.181666666667,8.1253875
2021-01-14,14.6726782608696,37.4515391304348,240.230869565217,8.1225347826087
2021-01-15,14.831525,37.4052791666667,240.05625,8.11810416666667
2021-01-16,14.9158125,37.380175,238.89375,8.11955416666667
2021-01-17,14.9962291666667,37.3934333333333,238.397083333333,8.1181875
2021-01-18,14.9474625,37.3910291666667,238.740416666667,8.12029583333333
2021-01-19,14.8779375,37.3886083333333,242.665416666667,8.1279
2021-01-20,14.8614583333333,37.3034541666667,241.099166666667,8.11964166666666
2021-01-21,14.9137041666667,37.338,242.279166666667,8.11965
2021-01-22,14.8882208333333,37.4640208333333,238.314166666667,8.1054625
2021-01-23,14.5622666666667,37.52485,245.080416666667,8.10475416666667
2021-01-24,14.4972625,37.5594708333333,242.882916666667,8.107375
2021-01-25,14.4378666666667,37.5851833333333,243.46,8.10909583333333
2021-01-26,14.4778958333333,37.6587125,238.350833333333,8.10469583333333
2021-01-27,14.56315,37.7218583333333,236.700833333333,8.10512916666667
2021-01-28,14.6822333333333,37.6725125,236.05375,8.099975
2021-01-29,14.6369958333333,37.6915958333333,234.9825,8.10112083333333
2021-01-30,14.5890708333333,37.7082541666667,240.630833333333,8.10966666666667
2021-01-31,14.39115,37.7504458333333,244.923333333333,8.10457083333333
2021-02-01,14.4370166666667,37.7673541666667,246.877916666667,8.11025833333333
2021-02-02,14.487975,37.7745958333333,244.543333333333,8.10963333333333
2021-02-03,14.5069166666667,37.7909458333333,245.359583333333,8.11397083333334
2021-02-04,14.5364958333333,37.8185416666667,242.099166666667,8.11286666666667
2021-02-05,14.5132,37.8376375,234.624166666667,8.10254583333333
2021-02-06,14.6102333333333,37.8230875,234.705833333333,8.09740416666667
2021-02-07,14.5295416666667,37.7963291666667,240.500416666667,8.10600833333333
2021-02-08,14.3493625,37.8060458333333,241.547916666667,8.1048375
2021-02-09,14.3160791666667,37.8276833333333,245.727083333333,8.10546666666667
2021-02-10,14.3409041666667,37.8474916666667,243.694583333333,8.1034625
2021-02-11,14.3753458333333,37.8670541666667,243.437916666667,8.1008875
2021-02-12,14.4290916666667,37.8765,240.183333333333,8.10595833333333
2021-02-13,14.4262,37.8646291666667,238.644583333333,8.10820416666667
2021-02-14,14.5479208333333,37.7981833333333,233.299583333333,8.105145
2021-02-15,14.3863708333333,37.8094416666667,228.095,
2021-02-16,14.4853083333333,37.7139791666667,223.445416666667,
2021-02-17,14.7086708333333,37.6353541666667,222.590416666667,
2021-02-18,14.8616,37.4787166666667,230.932083333333,
2021-02-19,15.0360125,37.3842416666667,240.83,
2021-02-20,14.9789041666667,37.4585625,241.804166666667,
2021-02-21,14.9680458333333,37.4882791666667,240.814583333333,
2021-02-22,14.9892375,37.3750291666667,243.009583333333,
2021-02-23,15.0201791666667,37.2905833333333,244.66,
2021-02-24,15.0409583333333,37.3100208333333,246.14875,
2021-02-25,15.0073791666667,37.3418166666667,244.374166666667,
2021-02-26,14.9851166666667,37.3831916666667,242.992916666667,
2021-02-27,14.9425875,37.42325,245.43875,
2021-02-28,14.9017625,37.4748,240.585833333333,
2021-03-01,14.7474833333333,37.6947583333333,236.81375,
2021-03-02,14.8859166666667,37.5024333333333,237.894583333333,
2021-03-03,14.9908916666667,37.3708708333333,242.044583333333,
2021-03-04,15.0508875,37.3228958333333,244.322083333333,
2021-03-05,15.0726208333333,37.3062375,245.31625,
2021-03-06,15.0232375,37.3289583333333,247.235833333333,
2021-03-07,15.074025,37.3257166666667,240.237083333333,
2021-03-08,15.0659666666667,37.2353708333333,240.874166666667,
2021-03-09,15.0380791666667,37.2523541666667,245.68875,
2021-03-10,15.140675,37.2696791666667,249.122916666667,8.16826666666667
2021-03-11,15.2474791666667,37.250625,256.92,
2021-03-12,15.3890666666667,37.255175,249.75625,
2021-03-13,15.3526583333333,37.2568041666667,250.145,
2021-03-14,15.3535,37.248025,249.957083333333,8.17086666666667
2021-03-15,15.4839208333333,37.2614375,242.464166666667,8.13759090909091
2021-03-16,15.5613375,37.2890875,242.860833333333,8.121875
2021-03-17,15.5855041666667,37.2941833333333,246.4475,8.11970416666667
2021-03-18,15.2522083333333,37.3597875,241.03625,8.11525833333333
2021-03-19,14.8416875,37.4211041666667,238.718333333333,8.13287826086956
2021-03-20,14.5405666666667,37.4348666666667,239.745416666667,8.15135625
2021-03-21,14.3530125,37.4658791666667,242.24875,8.11791666666667
2021-03-22,14.6437166666667,37.3647333333333,244.05375,8.11922083333333
2021-03-23,14.8862083333333,37.32905,248.488333333333,8.13527083333334
2021-03-24,14.8664166666667,37.3825333333333,244.356666666667,8.13799583333333
2021-03-25,14.9825541666667,37.4245875,238.4475,8.13104166666667
2021-03-26,15.076,37.4207791666667,240.205,8.1366375
2021-03-27,15.2494166666667,37.4233583333333,244.311666666667,8.13530833333333
2021-03-28,15.2322708333333,37.3529541666667,244.884583333333,8.1323875
2021-03-29,15.1979375,37.3224833333333,245.345,8.12876666666667
2021-03-30,15.4028166666667,37.3029958333333,245.437916666667,8.12485
2021-03-31,15.5811916666667,37.2448416666667,246.0075,8.12479583333333
2021-04-01,15.6837208333333,37.2307958333333,247.269166666667,8.12994166666667
2021-04-02,15.8926833333333,37.2092041666667,245.187916666667,8.12272083333333
2021-04-03,15.9612916666667,37.2176666666667,248.327083333333,8.12950416666667
2021-04-04,16.26405,37.175225,241.360833333333,8.11829166666667
2021-04-05,16.0899041666667,37.2234458333333,247.97875,8.12779583333333
2021-04-06,16.3172666666667,37.2223875,248.380416666667,8.1231625
2021-04-07,15.8198875,37.2824833333333,245.013333333333,8.11696666666667
2021-04-08,15.6149,37.3162434782609,249.634347826087,8.12776086956522
2021-04-09,15.6379166666667,37.320825,244.830833333333,8.12449583333333
2021-04-10,15.6916375,37.3257041666667,242.291666666667,8.1369625
2021-04-11,15.6942541666667,37.3432416666667,243.088333333333,8.1744875
2021-04-12,15.7493541666667,37.3824333333333,248.228333333333,8.18095
2021-04-13,15.836075,37.3974083333333,243.795416666667,8.15208695652174
2021-04-14,16.2688,37.2942875,239.661666666667,8.13614583333333
2021-04-15,15.99915,37.3535875,241.852916666667,8.1480375
2021-04-16,15.7267583333333,37.3025333333333,243.555,8.13302916666667
2021-04-17,15.5058708333333,37.2953958333333,244.679166666667,8.12697083333333
2021-04-18,15.376825,37.3630208333333,248.570833333333,8.13644166666667
2021-04-19,15.44605,37.3634708333333,258.510833333333,8.15818333333333
2021-04-20,15.5558458333333,37.4285875,248.0225,8.158175
2021-04-21,15.63925,37.4288166666667,241.384583333333,8.14589565217391
2021-04-22,15.7727375,37.3777375,243.836666666667,8.137225
2021-04-23,16.0368583333333,37.2020125,243.275833333333,8.14430416666667
2021-04-24,16.0933958333333,37.1857958333333,241.130416666667,8.14564583333334
2021-04-25,16.0471041666667,37.2254541666667,244.412083333333,8.12890833333334
2021-04-26,16.3060916666667,37.2385375,243.942083333333,8.1123375
2021-04-27,16.6396125,37.09045,239.01375,8.11219166666667
2021-04-28,17.2228791666667,37.0525333333333,239.01625,8.098575
2021-04-29,17.5932666666667,37.0158375,235.982916666667,8.0962375
2021-04-30,17.0279291666667,36.9991125,238.251666666667,8.11511666666667
2021-05-01,17.4381958333333,36.9766,236.41375,8.09295416666667
2021-05-02,17.4633833333333,37.0166583333333,238.295416666667,8.09265833333333
2021-05-03,17.0410833333333,37.0435833333333,245.681666666667,8.1424125
2021-05-04,16.9276083333333,37.0382708333333,240.606666666667,8.14297083333333
2021-05-05,17.4450875,37.039225,243.895833333333,8.14133333333333
2021-05-06,17.905375,37.0502875,238.707083333333,8.15337083333333
2021-05-07,18.3137916666667,37.0513416666667,235.359166666667,8.13043333333333
2021-05-08,18.0207041666667,37.058675,241.40875,8.16873333333333
2021-05-09,17.77145,37.0227916666667,241.847083333333,8.14
2021-05-10,18.4941833333333,36.9674041666667,229.02625,8.13189583333333
2021-05-11,18.4730916666667,36.9602458333333,231.175833333333,8.06715416666667
2021-05-12,18.323425,36.9668875,236.930833333333,8.07615
2021-05-13,18.3652625,36.9812291666667,244.91125,8.12042083333333
2021-05-14,18.7816583333333,36.9418833333333,232.839583333333,8.09600833333333
2021-05-15,18.5219625,36.9619291666667,236.8125,8.14429130434783
2021-05-16,18.6708458333333,36.9574041666667,235.16,8.1533625
2021-05-17,18.2355260869565,36.9838434782609,239.668260869565,8.14028695652174
2021-05-18,18.3406708333333,36.9501458333333,238.285416666667,8.165
2021-05-19,18.5072833333333,36.934275,240.4225,8.1628125
2021-05-20,18.5893541666667,36.9621,240.494583333333,8.15742083333333
2021-05-21,18.780925,37.0006666666667,237.072916666667,8.1393
2021-05-22,18.7231666666667,37.0180166666667,239.814166666667,8.13452083333333
2021-05-23,18.7084916666667,37.0434833333333,232.275833333333,8.09320833333333
2021-05-24,18.6617208333333,36.8260375,233.012083333333,8.1081875
2021-05-25,18.791475,36.9346458333333,233.137916666667,8.13284583333333
2021-05-26,18.6498375,37.0067083333333,236.719583333333,8.1338
2021-05-27,18.9380291666667,37.0038625,237.179583333333,8.158125
2021-05-28,18.9379666666667,37.0237333333333,235.49,8.17622916666667
2021-05-29,19.7746291666667,37.0501875,231.29125,8.1204875
2021-05-30,20.4651916666667,37.0579666666667,236.675833333333,8.08234166666667
2021-05-31,19.9408208333333,37.0213666666667,233.4175,8.08380416666667
2021-06-01,19.7046875,36.9943333333333,233.424583333333,8.12324166666667
2021-06-02,19.8422958333333,36.9895916666667,238.234166666667,8.11042916666667
2021-06-03,20.0915708333333,36.9955916666667,236.61875,8.1077625
2021-06-04,20.0609541666667,37.0098041666667,228.59125,8.09569166666667
2021-06-05,20.4128208333333,37.0110708333333,222.168333333333,8.12925416666667
2021-06-06,20.4381583333333,36.9667333333333,228.34875,8.16025833333333
2021-06-07,21.1140041666667,36.90285,227.207083333333,8.15498333333333
2021-06-08,21.2758166666667,36.9473166666667,231.670833333333,8.16124583333333
2021-06-09,21.5255583333333,36.9436041666667,224.26375,8.0938125
2021-06-10,21.7202916666667,36.9508875,229.744166666667,8.06631666666667
2021-06-11,21.939925,36.966575,225.637083333333,8.04874166666667
2021-06-12,21.8710083333333,36.9722791666667,224.745,8.05136666666667
2021-06-13,22.5140041666667,36.9564458333333,219.992083333333,8.04600416666666
2021-06-14,23.2199625,36.8761375,208.881666666667,8.0235125
2021-06-15,22.8994208333333,36.91575,220.61125,8.02725416666667
2021-06-16,22.6123,36.9134166666667,223.63375,8.0146375
2021-06-17,23.4448565217391,36.8387086956522,214.167826086956,7.97021666666667
2021-06-18,23.9539083333333,36.7975541666667,210.282916666667,7.951525
2021-06-19,23.9959208333333,36.8054958333333,210.487916666667,7.9559625
2021-06-20,23.9988708333333,36.8234291666667,206.167083333333,7.94916666666667
2021-06-21,23.5678083333333,36.8176041666667,211.74875,7.950325
2021-06-22,23.806975,36.8145708333333,213.959166666667,7.95784166666667
2021-06-23,23.7015375,36.80645,216.299583333333,7.9597375
2021-06-24,22.9821791666667,36.8061666666667,218.715833333333,7.97306666666667
2021-06-25,22.7741375,36.8017791666667,218.509583333333,7.97505
2021-06-26,22.8572,36.8055583333333,215.405833333333,7.96931666666667
2021-06-27,23.4658541666667,36.8642041666667,212.435416666667,7.96513333333333
2021-06-28,24.5285125,36.8618291666667,211.522083333333,7.95557083333333
2021-06-29,24.3688416666667,36.8633291666667,210.845833333333,7.95696666666667
2021-06-30,23.9801,36.898175,210.767916666667,7.96045416666667
2021-07-01,24.1914916666667,36.8922833333333,208.75,7.95769583333333
2021-07-02,24.2536375,36.908275,211.945833333333,7.96085833333333
2021-07-03,25.1066875,36.9175625,209.663333333333,7.95093333333333
2021-07-04,25.7424791666667,36.9259125,208.07875,7.94292916666667
2021-07-05,25.1525625,36.9089083333333,214.150416666667,7.9518625
2021-07-06,25.5055375,36.9300458333333,211.529583333333,7.944025
2021-07-07,25.7496083333333,36.9444875,204.87,7.94210833333333
2021-07-08,25.3292666666667,36.9558875,208.021666666667,7.9475
2021-07-09,25.2373666666667,36.9842291666667,207.201666666667,7.95344583333333
2021-07-10,25.1554833333333,37.0035625,205.9725,7.9549375
2021-07-11,25.3273375,37.0026791666667,208.822916666667,7.95414583333333
2021-07-12,25.6521041666667,37.0167625,207.924166666667,7.95237916666667
2021-07-13,25.902225,37.0360833333333,199.020833333333,7.939275
2021-07-14,25.5825708333333,37.0400375,200.031666666667,7.9373125
2021-07-15,25.33475,37.0258541666667,198.289166666667,7.94785
2021-07-16,25.2228173913043,37.0088130434783,206.09,7.95195
2021-07-17,25.4840416666667,37.0300708333333,210.822083333333,
2021-07-18,25.8725416666667,37.0070958333333,211.073333333333,
2021-07-19,26.3841208333333,36.9790375,207.667083333333,
2021-07-20,26.019875,36.9862291666667,208.7525,
2021-07-21,26.2969916666667,36.9813666666667,200.762083333333,
2021-07-22,26.2117458333333,36.9657541666667,200.472916666667,
2021-07-23,26.0325083333333,36.9715083333333,205.3025,
2021-07-24,26.5847166666667,36.9349416666667,202.503333333333,
2021-07-25,26.6475875,36.9525875,198.490833333333,
2021-07-26,26.189525,36.9997583333333,201.94625,
2021-07-27,26.1183875,37.0152583333333,199.849166666667,
2021-07-28,26.2114958333333,37.05225,199.659583333333,
2021-07-29,26.2455541666667,37.0766,202.51125,
2021-07-30,26.7299625,37.0906291666667,199.7825,
2021-07-31,27.1374333333333,37.0833625,195.92875,
2021-08-01,27.2891083333333,37.0291708333333,194.526666666667,
2021-08-02,26.9556291666667,37.0082958333333,192.669166666667,
2021-08-03,26.6719625,36.9851791666667,195.2325,
2021-08-04,26.6488625,36.9660458333333,198.0575,
2021-08-05,26.8471625,36.9682416666667,195.729166666667,
2021-08-06,26.7306416666667,36.9562,198.995,
2021-08-07,26.8967208333333,36.98885,198.8125,
2021-08-08,26.4620333333333,37.0040916666667,202.517083333333,
2021-08-09,26.0464583333333,37.0146375,199.952916666667,
2021-08-10,26.22205,37.0538208333333,196.053333333333,
2021-08-11,26.4676333333333,37.1079666666667,197.130833333333,
2021-08-12,26.53085,37.1097625,195.610833333333,
2021-08-13,26.6231708333333,37.1016916666667,198.0575,
2021-08-14,26.8718,37.0806625,197.447083333333,
2021-08-15,27.0335958333333,37.0692625,196.57,
2021-08-16,27.0985958333333,37.053725,196.919583333333,
2021-08-17,26.5546,37.0485181818182,192.828181818182,
